CEP inicial,Latitude inicial,Longitude inicial,Dia do vôo,Hora inicial,Velocidade,CEP final,Latitude final,Longitude final,Pouso,Hora final
81150130,-25.5161805037496,-49.3043711084487,5,07:02:00,36,81945040,-25.6022235414387,-49.3138372232201,SIM,07:17:00
81945040,-25.6022235414387,-49.3138372232201,5,07:18:00,36,81470175,-25.567186531582,-49.3334716250438,SIM,07:25:00
81470175,-25.567186531582,-49.3334716250438,5,07:26:00,36,81560250,-25.4891353622078,-49.2181798796427,SIM,07:52:00
81560250,-25.4891353622078,-49.2181798796427,5,07:53:00,36,81570360,-25.4857325221308,-49.2299521315212,SIM,07:54:00
81570360,-25.4857325221308,-49.2299521315212,5,07:55:00,36,81590220,-25.4821304044981,-49.1983598981544,SIM,08:00:00
81590220,-25.4821304044981,-49.1983598981544,5,08:01:00,36,81110522,-25.5094403220237,-49.2915096538449,SIM,08:16:00
81110522,-25.5094403220237,-49.2915096538449,5,08:17:00,36,81910160,-25.530759191602,-49.2694617027723,SIM,08:22:00
81910160,-25.530759191602,-49.2694617027723,5,08:23:00,36,82980600,-25.4666337593647,-49.1916779820241,SIM,08:42:00
82980600,-25.4666337593647,-49.1916779820241,5,08:43:00,36,81570240,-25.4811182084669,-49.2271006252739,SIM,08:49:00
81570240,-25.4811182084669,-49.2271006252739,5,08:50:00,36,80250085,-25.4428916686675,-49.2805507832172,SIM,09:00:00
80250085,-25.4428916686675,-49.2805507832172,5,09:01:00,36,81030180,-25.4763519008138,-49.2647633349843,SIM,09:07:00
81030180,-25.4763519008138,-49.2647633349843,5,09:08:00,36,81070310,-25.4777156282764,-49.3079769301493,SIM,09:14:00
81070310,-25.4777156282764,-49.3079769301493,5,09:15:00,36,81330620,-25.4883481133979,-49.3345923101625,SIM,09:19:00
81330620,-25.4883481133979,-49.3345923101625,5,09:20:00,36,81480152,-25.5584308697738,-49.3207049341475,SIM,09:32:00
81480152,-25.5584308697738,-49.3207049341475,5,09:33:00,36,80810200,-25.411751607072,-49.288206501747,SIM,10:02:00
80810200,-25.411751607072,-49.288206501747,5,10:03:00,36,82015100,-25.4177303741766,-49.3254408265132,SIM,10:08:00
82015100,-25.4177303741766,-49.3254408265132,5,10:09:00,36,82300430,-25.4211195918941,-49.3463656911546,SIM,10:12:00
82300430,-25.4211195918941,-49.3463656911546,5,10:13:00,36,82100470,-25.3984034918396,-49.2952852364297,SIM,10:23:00
82100470,-25.3984034918396,-49.2952852364297,5,10:24:00,36,81935382,-25.5594363219748,-49.2516978436888,SIM,10:54:00
81935382,-25.5594363219748,-49.2516978436888,5,10:55:00,36,81452334,-25.5061884000766,-49.3539056000423,SIM,11:13:00
81452334,-25.5061884000766,-49.3539056000423,5,11:14:00,36,81480050,-25.5639557671639,-49.3123860165859,SIM,11:26:00
81480050,-25.5639557671639,-49.3123860165859,5,11:27:00,36,81935317,-25.5574814410697,-49.2659726298718,SIM,11:35:00
81935317,-25.5574814410697,-49.2659726298718,5,11:36:00,36,81910550,-25.5343119298378,-49.2590953391986,SIM,11:40:00
81910550,-25.5343119298378,-49.2590953391986,5,11:41:00,36,81935050,-25.555508412277,-49.2544885303963,SIM,11:44:00
81935050,-25.555508412277,-49.2544885303963,5,11:45:00,36,81460140,-25.5504730020315,-49.3064697407443,SIM,11:53:00
81460140,-25.5504730020315,-49.3064697407443,5,11:54:00,36,81940210,-25.5603014782721,-49.2872240368535,SIM,11:57:00
81940210,-25.5603014782721,-49.2872240368535,5,11:58:00,36,81460235,-25.5296041641745,-49.3384583258202,SIM,12:07:00
81460235,-25.5296041641745,-49.3384583258202,5,12:08:00,36,81150120,-25.5170223068465,-49.3040621642926,SIM,12:15:00
81150120,-25.5170223068465,-49.3040621642926,5,12:16:00,36,81490370,-25.5945839118607,-49.3348460297419,SIM,12:29:00
81490370,-25.5945839118607,-49.3348460297419,5,12:30:00,36,81450340,-25.4902346316319,-49.3486330527676,SIM,12:50:00
81450340,-25.4902346316319,-49.3486330527676,5,12:51:00,36,81270220,-25.4591060306723,-49.3531713829059,SIM,12:57:00
81270220,-25.4591060306723,-49.3531713829059,5,12:58:00,36,80310110,-25.4618760201347,-49.3131981040754,SIM,13:06:00
80310110,-25.4618760201347,-49.3131981040754,5,13:07:00,36,81900670,-25.5457748986399,-49.2827186530876,SIM,13:22:00
81900670,-25.5457748986399,-49.2827186530876,5,13:23:00,36,80215542,-25.4467561755521,-49.2503976846901,SIM,13:44:00
80215542,-25.4467561755521,-49.2503976846901,5,13:45:00,36,80230090,-25.4390390483783,-49.2723309760101,SIM,13:48:00
80230090,-25.4390390483783,-49.2723309760101,5,13:49:00,36,81710380,-25.4967925893433,-49.2594143510465,SIM,13:59:00
81710380,-25.4967925893433,-49.2594143510465,5,14:00:00,36,80010010,-25.4267759520353,-49.2679877486134,SIM,14:13:00
80010010,-25.4267759520353,-49.2679877486134,5,14:14:00,36,82990198,-25.4560595000466,-49.1987434093442,SIM,14:28:00
82990198,-25.4560595000466,-49.1987434093442,5,14:29:00,36,80210200,-25.4425802500035,-49.2447534999719,SIM,14:36:00
80210200,-25.4425802500035,-49.2447534999719,5,14:37:00,36,82200440,-25.393875587652,-49.2639951894228,SIM,14:46:00
82200440,-25.393875587652,-49.2639951894228,5,14:47:00,36,82310380,-25.4271679351543,-49.3574755107166,SIM,15:01:00
82310380,-25.4271679351543,-49.3574755107166,5,15:02:00,36,81590578,-25.4926040000053,-49.2000059999854,SIM,15:30:00
81590578,-25.4926040000053,-49.2000059999854,5,15:31:00,36,81520300,-25.4623570695212,-49.2422078636873,SIM,15:40:00
81520300,-25.4623570695212,-49.2422078636873,5,15:41:00,36,81935474,-25.5506130891455,-49.245334911631,SIM,15:54:00
81935474,-25.5506130891455,-49.245334911631,5,15:55:00,36,82980520,-25.4702554549873,-49.1880231206476,SIM,16:16:00
82980520,-25.4702554549873,-49.1880231206476,5,16:17:00,36,82510514,-25.4130335000161,-49.2401459999717,SIM,16:31:00
82510514,-25.4130335000161,-49.2401459999717,5,16:32:00,36,80820350,-25.4104868271504,-49.2948596739003,SIM,16:40:00
80820350,-25.4104868271504,-49.2948596739003,5,16:41:00,36,81850650,-25.5414905884625,-49.2439315883873,SIM,17:03:00
81850650,-25.5414905884625,-49.2439315883873,5,17:04:00,36,80045340,-25.4273942123959,-49.2452352041218,SIM,17:29:00
80045340,-25.4273942123959,-49.2452352041218,5,17:30:00,36,81130270,-25.5076616583274,-49.3009496047833,SIM,17:44:00
81130270,-25.5076616583274,-49.3009496047833,5,17:45:00,36,80510090,-25.4219078028813,-49.2805581841836,SIM,18:05:00
80510090,-25.4219078028813,-49.2805581841836,5,18:06:00,36,82920090,-25.4493406843058,-49.2065936315104,SIM,18:16:00
82920090,-25.4493406843058,-49.2065936315104,5,18:17:00,36,81650170,-25.4968831947737,-49.2251870078443,SIM,18:26:00
81650170,-25.4968831947737,-49.2251870078443,5,18:27:00,36,81280190,-25.4369027676958,-49.3594793608748,SIM,18:59:00
81280190,-25.4369027676958,-49.3594793608748,6,06:00:00,36,82315100,-25.4138947234128,-49.3562615743809,SIM,06:03:00
82315100,-25.4138947234128,-49.3562615743809,6,06:04:00,36,82310354,-25.428940781271,-49.3504773749079,SIM,06:07:00
82310354,-25.428940781271,-49.3504773749079,6,06:08:00,36,82400380,-25.3939611290747,-49.3559660424619,SIM,06:14:00
82400380,-25.3939611290747,-49.3559660424619,6,06:15:00,36,81710300,-25.4995227903921,-49.2608604414495,SIM,06:40:00
81710300,-25.4995227903921,-49.2608604414495,6,06:41:00,36,81280125,-25.4406127564945,-49.3601132684004,SIM,07:01:00
81280125,-25.4406127564945,-49.3601132684004,6,07:02:00,36,80620340,-25.4540745011999,-49.2732563508827,SIM,07:15:00
80620340,-25.4540745011999,-49.2732563508827,6,07:16:00,36,82720410,-25.3531644337776,-49.232263242608,SIM,07:34:00
82720410,-25.3531644337776,-49.232263242608,6,07:35:00,36,82640710,-25.3761139167061,-49.2360147500568,SIM,07:39:00
82640710,-25.3761139167061,-49.2360147500568,6,07:40:00,36,81935446,-25.5561318634792,-49.2494041568186,SIM,08:16:00
81935446,-25.5561318634792,-49.2494041568186,6,08:17:00,36,82100620,-25.3924350555573,-49.3027649999663,SIM,08:46:00
82100620,-25.3924350555573,-49.3027649999663,6,08:47:00,36,81110330,-25.5042910428287,-49.2847716627966,SIM,09:09:00
81110330,-25.5042910428287,-49.2847716627966,6,09:10:00,36,81350712,-25.4960801542241,-49.3371847691929,SIM,09:20:00
81350712,-25.4960801542241,-49.3371847691929,6,09:21:00,36,80045270,-25.4269458358083,-49.2498379452408,SIM,09:38:00
80045270,-25.4269458358083,-49.2498379452408,6,09:39:00,36,81470089,-25.5687003611858,-49.3290482775162,SIM,10:11:00
81470089,-25.5687003611858,-49.3290482775162,6,10:12:00,36,81870352,-25.5241770000303,-49.2937684998992,SIM,10:21:00
81870352,-25.5241770000303,-49.2937684998992,6,10:22:00,36,82560040,-25.385069922368,-49.2480647046834,SIM,10:46:00
82560040,-25.385069922368,-49.2480647046834,6,10:47:00,36,81510390,-25.4685143295265,-49.2421165124832,SIM,11:03:00
81510390,-25.4685143295265,-49.2421165124832,6,11:04:00,36,80730450,-25.4295930000255,-49.2924205417543,SIM,11:15:00
80730450,-25.4295930000255,-49.2924205417543,6,11:16:00,36,82015640,-25.4165571631868,-49.3376898347165,SIM,11:24:00
82015640,-25.4165571631868,-49.3376898347165,6,11:25:00,36,80820500,-25.4107702686398,-49.3021048645381,SIM,11:30:00
80820500,-25.4107702686398,-49.3021048645381,6,11:31:00,36,82320340,-25.399199941043,-49.3477109219031,SIM,11:39:00
82320340,-25.399199941043,-49.3477109219031,6,11:40:00,36,81750200,-25.5157135001734,-49.243793374824,SIM,12:06:00
81750200,-25.5157135001734,-49.243793374824,6,12:07:00,36,82030020,-25.3946174297227,-49.3162606368294,SIM,12:31:00
82030020,-25.3946174297227,-49.3162606368294,6,12:32:00,36,81260160,-25.488209,-49.348703,SIM,12:52:00
81260160,-25.488209,-49.348703,6,12:53:00,36,81510570,-25.4741691564102,-49.242520655745,SIM,13:09:00
81510570,-25.4741691564102,-49.242520655745,6,13:10:00,36,82100440,-25.3942804783177,-49.2932765649519,SIM,13:26:00
82100440,-25.3942804783177,-49.2932765649519,6,13:27:00,36,82810080,-25.4396831550178,-49.213992719196,SIM,13:42:00
82810080,-25.4396831550178,-49.213992719196,6,13:43:00,36,81350713,-25.496557235688,-49.3371662352983,SIM,14:08:00
81350713,-25.496557235688,-49.3371662352983,6,14:09:00,36,81850712,-25.5293962610013,-49.2571259563704,SIM,14:23:00
81850712,-25.5293962610013,-49.2571259563704,6,14:24:00,36,81825210,-25.5262738689431,-49.2736153558222,SIM,14:27:00
81825210,-25.5262738689431,-49.2736153558222,6,14:28:00,36,82960518,-25.4654572500437,-49.1984884999811,SIM,14:43:00
82960518,-25.4654572500437,-49.1984884999811,6,14:44:00,36,82200200,-25.3904101875436,-49.2691160623079,SIM,15:01:00
82200200,-25.3904101875436,-49.2691160623079,6,15:02:00,36,81750280,-25.5127671393955,-49.2444025714353,SIM,15:23:00
81750280,-25.5127671393955,-49.2444025714353,6,15:24:00,36,82400000,-25.4008242454259,-49.335596235314,SIM,15:53:00
82400000,-25.4008242454259,-49.335596235314,6,15:54:00,36,80810070,-25.4171734750828,-49.2912702953003,SIM,16:00:00
80810070,-25.4171734750828,-49.2912702953003,6,16:01:00,36,82130470,-25.3763584193723,-49.2754817420857,SIM,16:08:00
82130470,-25.3763584193723,-49.2754817420857,6,16:09:00,36,82930370,-25.4627990031427,-49.2053096781914,SIM,16:26:00
82930370,-25.4627990031427,-49.2053096781914,6,16:27:00,36,82640640,-25.3715918782937,-49.2403618225252,SIM,16:45:00
82640640,-25.3715918782937,-49.2403618225252,6,16:46:00,36,81230395,-25.4630444265055,-49.340662832648,SIM,17:13:00
81230395,-25.4630444265055,-49.340662832648,6,17:14:00,36,81170755,-25.5160188418949,-49.3308090343913,SIM,17:23:00
81170755,-25.5160188418949,-49.3308090343913,6,17:24:00,36,81490360,-25.5959260714452,-49.3331487620149,SIM,17:38:00
81490360,-25.5959260714452,-49.3331487620149,6,17:39:00,36,81770140,-25.5277922333666,-49.2459991910781,SIM,17:55:00
81770140,-25.5277922333666,-49.2459991910781,6,17:56:00,36,82650470,-25.3694403145923,-49.2428589272921,SIM,18:24:00
82650470,-25.3694403145923,-49.2428589272921,6,18:25:00,36,82640400,-25.3780721034646,-49.2387994310608,SIM,18:26:00
82640400,-25.3780721034646,-49.2387994310608,6,18:27:00,36,82820300,-25.4107437445588,-49.2017098689937,SIM,18:33:00
82820300,-25.4107437445588,-49.2017098689937,6,18:34:00,36,82860400,-25.3861406843164,-49.1978955789077,SIM,18:38:00
82860400,-25.3861406843164,-49.1978955789077,6,18:39:00,36,82810220,-25.4362783812433,-49.2176039050576,SIM,18:49:00
82810220,-25.4362783812433,-49.2176039050576,6,18:50:00,36,82220563,-25.3564836666715,-49.2790128333043,SIM,19:11:00
82220563,-25.3564836666715,-49.2790128333043,7,06:00:00,36,82320460,-25.4077602271442,-49.3507954592113,SIM,06:18:00
82320460,-25.4077602271442,-49.3507954592113,7,06:19:00,36,82990150,-25.4599432722975,-49.1940915354714,SIM,06:44:00
82990150,-25.4599432722975,-49.1940915354714,7,06:45:00,36,81830020,-25.5125646322447,-49.2675350633395,SIM,07:03:00
81830020,-25.5125646322447,-49.2675350633395,7,07:04:00,36,81450350,-25.4902280000456,-49.348047000162,SIM,07:19:00
81450350,-25.4902280000456,-49.348047000162,7,07:20:00,36,81260470,-25.4878793333939,-49.3499858333103,SIM,07:20:00
81260470,-25.4878793333939,-49.3499858333103,7,07:21:00,36,81710590,-25.5021303917908,-49.2606525653797,SIM,07:34:00
81710590,-25.5021303917908,-49.2606525653797,7,07:35:00,36,82220610,-25.3725747859642,-49.2682819283134,SIM,07:56:00
82220610,-25.3725747859642,-49.2682819283134,7,07:57:00,36,81220100,-25.4557352095908,-49.3256450071633,SIM,08:18:00
81220100,-25.4557352095908,-49.3256450071633,7,08:19:00,36,81230392,-25.4603003707953,-49.340657573102,SIM,08:22:00
81230392,-25.4603003707953,-49.340657573102,7,08:23:00,36,81550490,-25.4924960602498,-49.2054049266086,SIM,08:44:00
81550490,-25.4924960602498,-49.2054049266086,7,08:45:00,36,81520250,-25.4595564842104,-49.2411990341756,SIM,08:53:00
81520250,-25.4595564842104,-49.2411990341756,7,08:54:00,36,81925567,-25.5516863820233,-49.2689271518567,SIM,09:14:00
81925567,-25.5516863820233,-49.2689271518567,7,09:15:00,36,82100270,-25.4014680627492,-49.2883068119821,SIM,09:39:00
82100270,-25.4014680627492,-49.2883068119821,7,09:40:00,36,81550430,-25.4903390577391,-49.20628701026,SIM,10:01:00
81550430,-25.4903390577391,-49.20628701026,7,10:02:00,36,82530380,-25.4300625729625,-49.2336060009616,SIM,10:12:00
82530380,-25.4300625729625,-49.2336060009616,7,10:13:00,36,81030380,-25.4878438322257,-49.2772121864255,SIM,10:29:00
81030380,-25.4878438322257,-49.2772121864255,7,10:30:00,36,81480160,-25.5588432106598,-49.3151440012031,SIM,10:48:00
81480160,-25.5588432106598,-49.3151440012031,7,10:49:00,36,81470340,-25.5784518706724,-49.3362378687666,SIM,10:55:00
81470340,-25.5784518706724,-49.3362378687666,7,10:56:00,36,82310433,-25.43107,-49.372483,SIM,11:20:00
82310433,-25.43107,-49.372483,7,11:21:00,36,81910230,-25.5278877309024,-49.2672872891657,SIM,11:45:00
81910230,-25.5278877309024,-49.2672872891657,7,11:46:00,36,81480170,-25.5633003333374,-49.3185828888561,SIM,11:59:00
81480170,-25.5633003333374,-49.3185828888561,7,12:00:00,36,80040150,-25.419191727292,-49.2505313635874,SIM,12:21:00
80040150,-25.419191727292,-49.2505313635874,7,12:22:00,36,80530040,-25.4219925091123,-49.2723748799989,SIM,12:27:00
80530040,-25.4219925091123,-49.2723748799989,7,12:28:00,36,82630494,-25.3769201560983,-49.2197021839363,SIM,12:36:00
82630494,-25.3769201560983,-49.2197021839363,7,12:37:00,36,82960472,-25.4657194667099,-49.212058299976,SIM,12:57:00
82960472,-25.4657194667099,-49.212058299976,7,12:58:00,36,80240660,-25.4542530556284,-49.2916382221557,SIM,13:14:00
80240660,-25.4542530556284,-49.2916382221557,7,13:15:00,36,81170370,-25.514465668778,-49.3258065209142,SIM,13:34:00
81170370,-25.514465668778,-49.3258065209142,7,13:35:00,36,81570010,-25.4740384750357,-49.2379956248079,SIM,13:47:00
81570010,-25.4740384750357,-49.2379956248079,7,13:48:00,36,81570001,-25.4825630317905,-49.2238324147895,SIM,13:50:00
81570001,-25.4825630317905,-49.2238324147895,7,13:51:00,36,81320083,-25.4770955000105,-49.3183277499707,SIM,14:10:00
81320083,-25.4770955000105,-49.3183277499707,7,14:11:00,36,82220133,-25.3760098333463,-49.2639595000711,SIM,14:26:00
82220133,-25.3760098333463,-49.2639595000711,7,14:27:00,36,82315390,-25.4096763580765,-49.3604395248946,SIM,14:53:00
82315390,-25.4096763580765,-49.3604395248946,7,14:54:00,36,81200160,-25.4320014000022,-49.3213627999599,SIM,15:00:00
81200160,-25.4320014000022,-49.3213627999599,7,15:01:00,36,81470055,-25.5630048148415,-49.3383968771216,SIM,15:35:00
81470055,-25.5630048148415,-49.3383968771216,7,15:36:00,36,81490398,-25.5963908362783,-49.3358913045797,SIM,15:43:00
81490398,-25.5963908362783,-49.3358913045797,7,15:44:00,36,81490400,-25.5959260793478,-49.3357867186009,SIM,15:44:00
81490400,-25.5959260793478,-49.3357867186009,7,15:45:00,36,81490170,-25.5871765229344,-49.3233641230418,SIM,15:46:00
81490170,-25.5871765229344,-49.3233641230418,7,15:47:00,36,81260350,-25.4831184667002,-49.3499515999385,SIM,16:02:00
81260350,-25.4831184667002,-49.3499515999385,7,16:03:00,36,81450195,-25.4997584943394,-49.3532384355102,SIM,16:07:00
81450195,-25.4997584943394,-49.3532384355102,7,16:08:00,36,81670260,-25.5039440665513,-49.2550349720709,SIM,16:20:00
81670260,-25.5039440665513,-49.2550349720709,7,16:21:00,36,80810020,-25.4179269867733,-49.2959062863188,SIM,16:35:00
80810020,-25.4179269867733,-49.2959062863188,7,16:36:00,36,80710040,-25.4214634286453,-49.3044615715174,SIM,16:38:00
80710040,-25.4214634286453,-49.3044615715174,7,16:39:00,36,80510360,-25.4193944591681,-49.2858097118247,SIM,16:41:00
80510360,-25.4193944591681,-49.2858097118247,7,16:42:00,36,82130282,-25.3808727224324,-49.2743298330015,SIM,16:47:00
82130282,-25.3808727224324,-49.2743298330015,7,16:48:00,36,80710350,-25.4333576000608,-49.3086768002282,SIM,17:07:00
80710350,-25.4333576000608,-49.3086768002282,7,17:08:00,36,82410510,-25.3732418954991,-49.3291631561723,SIM,17:17:00
82410510,-25.3732418954991,-49.3291631561723,7,17:18:00,36,82220470,-25.3569461500704,-49.2736981005731,SIM,17:24:00
82220470,-25.3569461500704,-49.2736981005731,7,17:25:00,36,80050440,-25.4325298004091,-49.2411146661928,SIM,17:41:00
80050440,-25.4325298004091,-49.2411146661928,7,17:42:00,36,82220142,-25.3755612295988,-49.2640974005018,SIM,17:50:00
82220142,-25.3755612295988,-49.2640974005018,7,17:51:00,36,82115020,-25.3852616256441,-49.2858709374701,SIM,17:57:00
82115020,-25.3852616256441,-49.2858709374701,7,17:58:00,36,81830580,-25.525272804958,-49.2599985858237,SIM,18:29:00
81830580,-25.525272804958,-49.2599985858237,7,18:30:00,36,81580050,-25.4911705040405,-49.228041043675,SIM,18:36:00
81580050,-25.4911705040405,-49.228041043675,7,18:37:00,36,82821020,-25.4233146347775,-49.2160678044742,SIM,18:47:00
